srcIP,srcPort,dstIP,dstPort,protocol,flowSize,pkt-size-0,pkt-size-1,pkt-size-2,pkt-size-3,pkt-size-4,pkt-size-5,pkt-size-6,pkt-size-7,pkt-size-8,pkt-size-9
41.177.26.176,80,77.197.217.218,25984,TCP,10458,48,40,1500,100,800,245,131,245,248,706
41.177.98.57,60619,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60619,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.31,123,41.177.108.224,123,UDP,76,76,0,0,0,0,0,0,0,0,0
41.177.108.224,123,41.177.98.31,123,UDP,76,76,0,0,0,0,0,0,0,0,0
41.177.98.57,60620,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60620,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,60621,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60621,UDP,214,214,0,0,0,0,0,0,0,0,0
244.3.210.255,1782,198.213.4.203,25,TCP,10169,48,40,64,84,68,46,1500,1500,1500,1500
41.177.98.57,60622,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60622,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,60623,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60623,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60624,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60624,UDP,140,140,0,0,0,0,0,0,0,0,0
41.177.98.57,60625,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60625,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60626,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60626,UDP,214,214,0,0,0,0,0,0,0,0,0
254.39.192.176,25,244.3.210.255,1776,TCP,940,44,82,40,97,94,81,48,77,40,40
41.177.98.57,60627,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60627,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,60628,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60628,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,60629,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60629,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,60630,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60630,UDP,214,214,0,0,0,0,0,0,0,0,0
41.177.98.57,60631,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60631,UDP,238,238,0,0,0,0,0,0,0,0,0
41.177.98.57,60632,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60632,UDP,214,214,0,0,0,0,0,0,0,0,0
198.213.4.203,25,244.3.210.255,1782,TCP,1235,48,79,40,230,40,82,40,93,40,90
41.177.98.57,60633,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60633,UDP,214,214,0,0,0,0,0,0,0,0,0
77.197.210.239,13662,41.177.26.176,80,TCP,672,48,40,344,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.239,13662,TCP,12201,48,40,1181,1500,354,1027,1500,754,1500,1500
244.3.210.230,63836,244.3.202.202,53,UDP,53,53,0,0,0,0,0,0,0,0,0
244.3.210.255,1789,246.4.34.90,25,TCP,10228,48,40,64,84,87,46,1420,1420,1420,1420
41.177.244.224,63522,244.3.210.254,19813,TCP,64,64,0,0,0,0,0,0,0,0,0
41.177.98.57,60634,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60634,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,60635,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60635,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60636,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60636,UDP,275,275,0,0,0,0,0,0,0,0,0
246.4.34.90,25,244.3.210.255,1789,TCP,1237,48,112,40,280,87,105,90,40,40,40
244.3.202.202,53,244.3.210.230,63836,UDP,402,402,0,0,0,0,0,0,0,0,0
244.3.210.230,55806,244.3.202.202,53,UDP,62,62,0,0,0,0,0,0,0,0,0
244.3.210.255,1795,39.61.39.160,25,TCP,10156,48,40,64,74,71,56,1500,1500,1500,1500
41.177.98.57,60637,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60637,UDP,299,299,0,0,0,0,0,0,0,0,0
244.3.210.254,19813,41.177.244.224,63522,TCP,52,52,0,0,0,0,0,0,0,0,0
41.177.98.57,60638,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60638,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60639,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60639,UDP,275,275,0,0,0,0,0,0,0,0,0
77.197.217.224,28542,41.177.26.176,80,TCP,682,48,40,394,40,40,40,40,40,0,0
41.177.26.176,80,77.197.217.224,28542,TCP,11861,48,40,1500,1010,1500,207,1500,754,1500,406
145.77.84.106,46280,244.3.210.197,80,TCP,533,60,52,205,112,52,52,0,0,0,0
244.3.210.197,80,145.77.84.106,46280,TCP,738,64,52,52,466,52,52,0,0,0,0
18.132.77.186,12574,244.3.160.239,80,TCP,1213,52,40,1041,40,40,0,0,0,0,0
244.3.160.239,80,18.132.77.186,12574,TCP,570,52,40,398,40,40,0,0,0,0,0
26.164.251.75,49353,41.177.26.46,80,TCP,1758,52,40,713,753,40,40,40,40,40,0
41.177.26.46,80,26.164.251.75,49353,TCP,8738,52,40,344,40,1500,1500,1500,1500,1500,722
39.61.39.160,25,244.3.210.255,1795,TCP,1125,48,155,40,288,40,63,40,75,40,40
244.3.210.255,1803,41.197.160.177,25,TCP,20136,48,40,64,84,71,46,1500,1500,1500,1500
41.197.160.177,25,244.3.210.255,1803,TCP,1459,48,104,40,182,48,48,86,40,40,40
77.197.217.152,48686,41.177.26.176,80,TCP,682,48,40,394,40,40,40,40,40,0,0
41.177.26.176,80,77.197.217.152,48686,TCP,12679,48,40,1177,1500,1496,1500,1006,1500,1500,1500
41.177.98.57,60640,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60640,UDP,140,140,0,0,0,0,0,0,0,0,0
77.197.210.213,24695,41.177.26.176,80,TCP,643,48,40,355,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.213,24695,TCP,11611,48,40,804,1500,930,825,1500,744,1500,1500
244.3.160.239,33325,177.124.75.164,80,TCP,2365,48,40,1500,657,40,40,40,0,0,0
244.3.210.255,1809,81.142.164.211,25,TCP,10163,48,40,64,84,66,46,1420,1420,1420,1420
253.37.253.43,2000,253.213.108.203,515,TCP,1125,60,40,46,63,120,41,63,94,518,40
253.213.108.203,515,253.37.253.43,2000,TCP,1218,44,44,40,40,41,41,40,40,41,41
81.142.164.211,25,244.3.210.255,1809,TCP,1018,44,59,40,179,78,75,86,40,40,40
244.3.210.230,53571,244.3.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
244.3.210.230,51969,244.3.202.202,53,UDP,57,57,0,0,0,0,0,0,0,0,0
177.124.75.164,80,244.3.160.239,33325,TCP,1169,48,40,40,961,40,40,0,0,0,0
244.3.202.202,53,244.3.210.230,53571,UDP,533,533,0,0,0,0,0,0,0,0,0
244.3.210.230,56126,244.3.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
244.3.210.255,1814,15.186.142.176,25,TCP,51441,48,40,64,84,71,46,1500,1500,1500,1500
41.177.98.57,60641,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60641,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,60642,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60642,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60643,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60643,UDP,275,275,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.210.230,56126,UDP,533,533,0,0,0,0,0,0,0,0,0
244.3.210.255,1817,198.213.4.203,25,TCP,10169,48,40,64,84,68,46,1500,1500,1500,1500
77.197.128.251,36090,41.177.26.176,80,TCP,632,48,40,344,40,40,40,40,40,0,0
41.177.26.176,80,77.197.128.251,36090,TCP,11723,48,40,1500,1010,1500,1500,752,1500,455,1500
244.3.210.255,1820,241.57.116.43,25,TCP,20113,48,40,64,74,71,46,1500,1500,1500,1500
244.3.4.181,138,244.3.41.91,138,UDP,687,229,229,229,0,0,0,0,0,0,0
244.3.202.108,138,244.3.202.235,138,UDP,229,229,0,0,0,0,0,0,0,0,0
198.213.4.203,25,244.3.210.255,1817,TCP,1235,48,79,40,230,40,82,40,93,40,90
244.3.210.255,1822,145.77.84.127,25,TCP,10203,48,40,64,84,78,46,1500,1500,1500,1500
41.177.98.57,60644,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60644,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,60645,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60645,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60646,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60646,UDP,275,275,0,0,0,0,0,0,0,0,0
145.77.84.127,25,244.3.210.255,1822,TCP,952,48,68,40,132,40,48,40,48,40,71
244.3.202.202,53,244.3.210.230,51969,UDP,162,162,0,0,0,0,0,0,0,0,0
244.3.210.255,1824,198.43.225.34,25,TCP,10178,48,40,64,84,70,46,1500,1500,1500,1500
15.186.142.176,25,244.3.210.255,1814,TCP,3429,48,97,120,40,78,40,80,54,40,40
244.3.210.255,1828,40.105.22.197,25,TCP,10212,48,40,64,84,81,46,1420,1420,1420,1420
40.105.22.197,25,244.3.210.255,1828,TCP,863,44,81,40,126,48,48,77,40,40,40
224.143.225.108,33666,244.3.210.197,80,TCP,1160,60,52,144,112,52,52,52,52,52,52
244.3.210.197,80,224.143.225.108,33666,TCP,18359,64,52,1420,1420,1420,1420,1420,1420,1420,1420
241.57.116.43,25,244.3.210.255,1820,TCP,1553,48,207,40,107,48,40,48,40,53,40
41.177.98.57,60647,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60647,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,60648,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60648,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,60649,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60649,UDP,274,274,0,0,0,0,0,0,0,0,0
244.3.164.100,1728,41.177.98.176,80,TCP,2976,48,40,921,40,40,40,40,40,40,40
41.177.98.176,80,244.3.164.100,1728,TCP,95363,48,40,1500,1500,1500,994,1500,1500,1500,788
198.43.225.34,25,244.3.210.255,1824,TCP,1032,48,106,216,40,75,73,60,40,40,40
18.132.77.186,16108,244.3.160.239,80,TCP,7131,52,40,1039,40,40,40,40,40,40,40
244.3.160.239,80,18.132.77.186,16108,TCP,328605,52,40,1500,646,1076,1500,629,1500,914,1057
244.3.210.255,1836,40.193.16.211,25,TCP,10179,48,40,64,84,72,46,1420,1420,1420,1420
40.193.16.211,25,244.3.210.255,1836,TCP,1153,48,65,40,92,40,78,40,81,40,54
244.3.210.255,1839,194.4.46.176,25,TCP,10180,48,40,64,84,72,46,1500,1500,1500,1500
194.4.46.176,25,244.3.210.255,1839,TCP,1156,48,66,40,93,40,78,40,81,40,54
244.3.210.230,60504,244.3.202.202,53,UDP,62,62,0,0,0,0,0,0,0,0,0
244.3.160.239,33326,177.124.75.164,80,TCP,6891,48,40,1500,463,40,40,40,40,40,40
77.197.128.254,48241,41.177.26.176,80,TCP,707,48,40,339,40,40,40,40,40,40,40
41.177.26.176,80,77.197.128.254,48241,TCP,10976,48,40,1500,76,800,245,131,245,248,909
177.124.75.164,80,244.3.160.239,33326,TCP,317714,48,40,40,814,1500,1500,1500,1500,1500,932
244.3.160.248,47529,41.177.26.141,2641,UDP,106,106,0,0,0,0,0,0,0,0,0
41.177.26.141,2641,244.3.160.248,47529,UDP,403,403,0,0,0,0,0,0,0,0,0
224.143.225.108,33667,244.3.210.197,80,TCP,374,60,52,98,112,52,0,0,0,0,0
244.3.210.197,80,224.143.225.108,33667,TCP,531,64,52,363,52,0,0,0,0,0,0
41.177.98.57,60650,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60650,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,60651,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60651,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,60652,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60652,UDP,274,274,0,0,0,0,0,0,0,0,0
244.3.160.248,54337,41.177.26.193,80,TCP,2400,48,40,1500,212,40,40,40,40,40,40
41.177.26.193,80,244.3.160.248,54337,TCP,35141,48,40,40,40,262,1500,1500,1500,1500,1500
41.177.26.214,58509,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58509,UDP,240,240,0,0,0,0,0,0,0,0,0
41.177.26.214,58510,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58510,UDP,129,129,0,0,0,0,0,0,0,0,0
41.177.26.214,58511,41.177.202.202,53,UDP,88,88,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58511,UDP,146,146,0,0,0,0,0,0,0,0,0
41.177.26.214,58512,41.177.202.202,53,UDP,85,85,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58512,UDP,138,138,0,0,0,0,0,0,0,0,0
41.177.26.214,58513,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.26.214,58513,UDP,216,216,0,0,0,0,0,0,0,0,0
77.197.217.20,16737,41.177.26.176,80,TCP,672,48,40,344,40,40,40,40,40,40,0
41.177.26.176,80,77.197.217.20,16737,TCP,11701,48,40,1500,1010,1500,45,1500,754,1500,401
244.3.210.230,64151,244.3.202.202,53,UDP,60,60,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.210.230,64151,UDP,190,190,0,0,0,0,0,0,0,0,0
244.3.210.255,1852,197.154.210.34,25,TCP,10190,48,40,64,74,77,46,1500,1500,1500,1500
197.154.210.34,25,244.3.210.255,1852,TCP,1046,48,71,40,115,40,76,40,84,40,92
244.3.202.202,53,244.3.210.230,60504,UDP,319,319,0,0,0,0,0,0,0,0,0
244.3.210.255,1859,198.213.4.203,25,TCP,10187,48,40,64,84,72,46,1500,1500,1500,1500
41.177.98.57,60653,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60653,UDP,140,140,0,0,0,0,0,0,0,0,0
253.116.254.64,2185,253.37.253.43,23,TCP,1748,48,48,40,40,43,43,59,59,50,50
253.37.253.43,23,253.116.254.64,2185,TCP,2779,44,43,47,68,50,299,48,512,194,49
198.213.4.203,25,244.3.210.255,1859,TCP,1239,48,79,40,230,40,82,40,97,40,90
244.3.210.255,1864,186.67.155.161,25,TCP,50007,48,40,64,40,84,72,46,1500,1500,1500
244.3.153.103,62870,244.3.202.202,53,UDP,75,75,0,0,0,0,0,0,0,0,0
244.3.210.230,50441,244.3.202.202,53,UDP,68,68,0,0,0,0,0,0,0,0,0
77.197.210.159,45235,41.177.26.176,80,TCP,676,48,40,348,40,40,40,40,40,40,0
41.177.26.176,80,77.197.210.159,45235,TCP,12140,48,40,1500,1010,1500,53,1500,750,1500,1073
244.3.210.255,1867,197.154.89.192,25,TCP,10259,48,40,64,84,84,46,1312,1312,1312,1312
197.154.89.192,25,244.3.210.255,1867,TCP,915,44,116,130,78,93,92,40,40,40,40
41.177.219.152,7356,244.3.160.239,80,TCP,1170,48,40,1002,40,40,0,0,0,0,0
244.3.160.239,80,41.177.219.152,7356,TCP,380,48,40,212,40,40,0,0,0,0,0
244.3.160.239,33327,244.3.31.75,80,TCP,1125,48,40,917,40,40,40,0,0,0,0
244.3.31.75,80,244.3.160.239,33327,TCP,446,48,40,278,40,40,0,0,0,0,0
186.67.155.161,25,244.3.210.255,1864,TCP,3049,48,98,121,40,78,81,54,40,40,40
41.177.244.124,55919,244.3.210.254,19813,TCP,64,64,0,0,0,0,0,0,0,0,0
244.3.220.197,1229,41.177.98.220,7080,TCP,146,106,40,0,0,0,0,0,0,0,0
244.3.210.230,49863,244.3.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
224.143.225.108,33668,244.3.210.197,80,TCP,543,60,52,111,112,52,52,52,52,0,0
244.3.210.197,80,224.143.225.108,33668,TCP,3737,64,52,1420,1420,76,653,52,0,0,0
244.3.202.202,53,244.3.210.230,50441,UDP,210,210,0,0,0,0,0,0,0,0,0
41.177.98.220,7080,244.3.220.197,1229,TCP,110,110,0,0,0,0,0,0,0,0,0
244.3.210.230,53265,244.3.202.202,53,UDP,68,68,0,0,0,0,0,0,0,0,0
244.3.202.202,53,244.3.153.103,62870,UDP,175,175,0,0,0,0,0,0,0,0,0
41.177.98.57,60654,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60654,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,60655,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60655,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60656,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60656,UDP,275,275,0,0,0,0,0,0,0,0,0
77.197.210.239,13828,41.177.26.176,80,TCP,680,48,40,392,40,40,40,40,40,0,0
41.177.26.176,80,77.197.210.239,13828,TCP,11673,48,40,1500,1003,1500,1500,615,1500,866,1500
244.3.202.202,53,244.3.210.230,53265,UDP,210,210,0,0,0,0,0,0,0,0,0
244.3.210.230,53302,244.3.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
77.197.128.204,23058,41.177.26.176,80,TCP,684,48,40,356,40,40,40,40,40,40,0
41.177.26.176,80,77.197.128.204,23058,TCP,11699,48,40,1500,1010,1500,41,1500,750,1500,583
244.3.202.202,53,244.3.210.230,53302,UDP,211,211,0,0,0,0,0,0,0,0,0
244.3.210.255,1876,177.80.4.108,25,TCP,10232,48,40,64,84,87,46,1500,1500,1500,1500
244.3.202.202,53,244.3.210.230,49863,UDP,185,185,0,0,0,0,0,0,0,0,0
244.3.210.255,1877,117.218.68.64,25,TCP,10211,48,40,64,84,82,46,1492,1492,1492,1492
244.3.210.254,19813,41.177.244.124,55919,TCP,52,52,0,0,0,0,0,0,0,0,0
77.197.217.224,28669,41.177.26.176,80,TCP,633,48,40,345,40,40,40,40,40,0,0
41.177.26.176,80,77.197.217.224,28669,TCP,11715,48,40,804,1500,1500,250,1500,760,1500,409
41.177.98.57,60657,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60657,UDP,299,299,0,0,0,0,0,0,0,0,0
41.177.98.57,60658,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60658,UDP,275,275,0,0,0,0,0,0,0,0,0
41.177.98.57,60659,41.177.202.202,53,UDP,81,81,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60659,UDP,275,275,0,0,0,0,0,0,0,0,0
15.186.110.142,56050,41.177.26.176,80,TCP,1229,60,52,545,52,52,52,52,52,52,52
41.177.26.176,80,15.186.110.142,56050,TCP,11809,64,52,1500,715,1500,621,525,512,512,1458
68.157.168.98,49895,41.177.26.176,80,TCP,1450,60,52,402,52,52,52,52,52,52,52
41.177.26.176,80,68.157.168.98,49895,TCP,12663,64,52,1500,117,812,236,236,236,239,539
41.177.98.57,60660,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60660,UDP,297,297,0,0,0,0,0,0,0,0,0
41.177.98.57,60661,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60661,UDP,274,274,0,0,0,0,0,0,0,0,0
41.177.98.57,60662,41.177.202.202,53,UDP,80,80,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60662,UDP,274,274,0,0,0,0,0,0,0,0,0
177.80.4.108,25,244.3.210.255,1876,TCP,1213,48,75,40,116,40,78,40,96,40,54
117.218.68.64,25,244.3.210.255,1877,TCP,1217,48,120,40,199,78,40,91,40,86,40
244.3.202.202,53,244.3.210.230,55806,UDP,132,132,0,0,0,0,0,0,0,0,0
244.3.210.255,1878,219.66.218.176,25,TCP,474,48,40,64,84,66,46,46,40,40,0
224.143.225.108,33669,244.3.210.197,80,TCP,533,60,52,205,112,52,52,0,0,0,0
244.3.210.197,80,224.143.225.108,33669,TCP,738,64,52,52,466,52,52,0,0,0,0
77.197.217.152,48798,41.177.26.176,80,TCP,676,48,40,348,40,40,40,40,40,40,0
41.177.26.176,80,77.197.217.152,48798,TCP,11544,48,40,1500,1010,1500,57,1500,748,1500,718
41.177.98.57,60663,41.177.202.202,53,UDP,71,71,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60663,UDP,260,260,0,0,0,0,0,0,0,0,0
41.177.98.57,60664,41.177.202.202,53,UDP,78,78,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60664,UDP,237,237,0,0,0,0,0,0,0,0,0
41.177.98.57,60665,41.177.202.202,53,UDP,78,78,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60665,UDP,237,237,0,0,0,0,0,0,0,0,0
41.177.98.57,60666,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60666,UDP,289,289,0,0,0,0,0,0,0,0,0
41.177.98.57,60667,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60667,UDP,265,265,0,0,0,0,0,0,0,0,0
41.177.98.57,60668,41.177.202.202,53,UDP,70,70,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60668,UDP,265,265,0,0,0,0,0,0,0,0,0
244.3.160.204,5052,244.3.160.89,443,TCP,252,44,88,40,40,40,0,0,0,0,0
244.3.160.89,443,244.3.160.204,5052,TCP,3309,44,40,1500,1500,105,40,40,40,0,0
244.3.160.204,5053,244.3.160.89,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2784,244.3.160.204,5053,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5054,244.3.160.89,2785,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,2785,244.3.160.204,5054,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5055,244.3.160.89,4000,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4000,244.3.160.204,5055,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5056,244.3.160.89,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4001,244.3.160.204,5056,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5057,244.3.160.89,4002,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.89,4002,244.3.160.204,5057,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5058,244.3.160.254,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,443,244.3.160.204,5058,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,5059,244.3.160.254,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,80,244.3.160.204,5059,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,5060,244.3.160.254,2784,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2784,244.3.160.204,5060,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5061,244.3.160.254,2785,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,2785,244.3.160.204,5061,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5062,244.3.160.254,4000,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.254,4000,244.3.160.204,5062,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,5063,244.3.160.254,4001,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.254,4001,244.3.160.204,5063,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5064,244.3.160.239,443,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,443,244.3.160.204,5064,TCP,124,44,40,40,0,0,0,0,0,0,0
244.3.160.204,5065,244.3.160.239,8080,TCP,44,44,0,0,0,0,0,0,0,0,0
244.3.160.239,8080,244.3.160.204,5065,TCP,40,40,0,0,0,0,0,0,0,0,0
244.3.160.204,5066,244.3.160.239,80,TCP,164,44,40,40,40,0,0,0,0,0,0
244.3.160.239,80,244.3.160.204,5066,TCP,124,44,40,40,0,0,0,0,0,0,0
41.177.98.57,60669,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60669,UDP,140,140,0,0,0,0,0,0,0,0,0
41.177.3.81,64768,145.95.81.118,161,UDP,256,128,128,0,0,0,0,0,0,0,0
41.177.98.57,60670,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60670,UDP,214,214,0,0,0,0,0,0,0,0,0
145.95.81.118,161,41.177.3.81,64768,UDP,280,140,140,0,0,0,0,0,0,0,0
219.66.218.176,25,244.3.210.255,1878,TCP,795,48,79,40,172,54,40,133,40,54,55
41.177.98.57,60671,41.177.202.202,53,UDP,72,72,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60671,UDP,238,238,0,0,0,0,0,0,0,0,0
244.3.153.106,137,244.3.31.251,137,UDP,864,96,96,96,96,96,96,96,96,96,0
41.177.98.57,60672,41.177.202.202,53,UDP,69,69,0,0,0,0,0,0,0,0,0
41.177.202.202,53,41.177.98.57,60672,UDP,214,214,0,0,0,0,0,0,0,0,0
